customer_id,age,income,employment_status,state,customer_tenure_months,card_type,rewards_preference,credit_score,credit_limit,current_balance,utilization_rate,revolver_flag,revolving_balance,payment_ratio,late_payments_12m,delinquency_flag,default_probability,risk_band,monthly_spend,transactions_count,avg_transaction_amount,grocery_spend,dining_spend,travel_spend,gas_spend,online_spend,inactive_flag,interchange_revenue,interest_revenue,rewards_cost,expected_credit_loss,risk_adjusted_profit,expected_spend_lift,expected_incremental_profit,expected_roi,customer_segment,recommended_action,offer_type,decision_status,ab_test_group,spend_to_income_ratio,balance_to_income_ratio,risk_adjusted_margin,utilization_band,profitability_band,roi_band,campaign_eligible_flag,risk_guardrail_flag
104150,37,88360.13,Full-Time,CA,58,Quicksilver,Travel,778,23698.07,236.98,0.01,1,164.89,1.0,0,0,0.002,Low Risk,5976.47,67,89.2,3128.04,1318.36,515.33,30.9,983.83,0,107.58,3.37,101.6,0.03,9.32,0.161,-1.1,-0.4545,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Do Not Launch,Not Eligible,0.0676,0.0027,0.0016,Low Utilization,Low Profit,Negative ROI,0,0
104151,47,67571.73,Full-Time,CA,103,Secured,Dining,631,16469.94,6057.64,0.3678,1,4292.36,0.6199,2,0,0.0372,Moderate Risk,2090.87,45,46.46,560.33,496.08,97.94,471.41,465.11,0,37.64,87.64,12.55,13.52,99.21,0.1522,99.64,24.6634,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Scale,Treatment,0.0309,0.0896,0.0474,Moderate Utilization,Moderate Profit,High ROI,1,0
104152,65,181875.34,Retired,NY,27,Savor,Travel,838,40893.97,9176.61,0.2244,0,0.0,1.0,0,0,0.002,Low Risk,10640.37,180,59.11,5939.9,1777.62,1105.31,446.92,1370.61,0,191.53,0.0,255.37,1.1,-64.94,0.1623,-162.08,-20.8866,Premium Growth Candidate,Premium Upgrade Offer,Travel Rewards Upgrade,Do Not Launch,Not Eligible,0.0585,0.0505,-0.0061,Low Utilization,Negative Profit,Negative ROI,0,0
104153,68,120541.76,Self-Employed,NJ,34,Savor,Dining,790,30371.4,4412.96,0.1453,0,0.0,0.7538,1,0,0.002,Low Risk,4706.41,85,55.37,2170.26,272.66,258.4,344.44,1660.65,0,84.72,0.0,112.95,0.53,-28.76,0.1506,-70.72,-9.4545,Premium Growth Candidate,Premium Upgrade Offer,Travel Rewards Upgrade,Do Not Launch,Not Eligible,0.039,0.0366,-0.0061,Low Utilization,Negative Profit,Negative ROI,0,0
104154,32,108493.23,Full-Time,GA,64,Quicksilver,Grocery,724,24900.15,4853.04,0.1949,0,0.0,0.7372,0,0,0.0027,Low Risk,5881.17,111,52.98,960.71,1339.13,695.86,274.65,2610.82,0,105.86,0.0,99.98,0.79,5.09,0.1423,-14.77,-2.8569,Premium Growth Candidate,Premium Upgrade Offer,Travel Rewards Upgrade,Do Not Launch,Not Eligible,0.0542,0.0447,0.0009,Low Utilization,Low Profit,Negative ROI,0,0
104155,30,91217.33,Full-Time,NC,19,Platinum,Grocery,656,23740.12,1963.31,0.0827,1,1401.93,0.735,0,0,0.0055,Low Risk,5000.28,74,67.57,1044.33,1018.16,2194.84,120.16,622.79,0,90.01,28.62,50.0,0.65,67.98,0.0837,44.85,10.9124,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Scale,Control,0.0548,0.0215,0.0136,Low Utilization,Moderate Profit,Moderate ROI,1,0
104156,55,138775.33,Self-Employed,IL,57,Savor,Cashback,776,27487.81,3290.29,0.1197,0,0.0,0.9947,0,0,0.002,Low Risk,6667.15,74,90.1,3270.09,91.55,1095.76,1036.77,1172.98,0,120.01,0.0,160.01,0.39,-40.39,0.1307,-84.87,-11.7386,Premium Growth Candidate,Premium Upgrade Offer,Travel Rewards Upgrade,Do Not Launch,Not Eligible,0.048,0.0237,-0.0061,Low Utilization,Negative Profit,Negative ROI,0,0
104157,35,36187.64,Self-Employed,IL,73,Savor,Travel,698,22772.73,6581.32,0.289,1,3785.96,0.5956,0,0,0.0104,Low Risk,3006.81,34,88.44,267.66,749.68,166.61,602.3,1220.57,0,54.12,77.3,72.16,4.11,55.15,0.153,64.29,19.6606,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Scale,Treatment,0.0831,0.1819,0.0183,Low Utilization,Moderate Profit,Moderate ROI,1,0
104158,30,117655.83,Full-Time,FL,75,Savor,Travel,740,24123.69,4877.81,0.2022,0,0.0,0.5441,0,0,0.0023,Low Risk,5251.49,104,50.5,2354.25,194.6,438.34,1319.54,944.75,0,94.53,0.0,126.04,0.67,-32.18,0.1509,-78.78,-13.2626,Premium Growth Candidate,Premium Upgrade Offer,Travel Rewards Upgrade,Do Not Launch,Not Eligible,0.0446,0.0415,-0.0061,Low Utilization,Negative Profit,Negative ROI,0,0
104159,22,43637.73,Full-Time,FL,58,Secured,Cashback,610,12830.91,5553.22,0.4328,0,0.0,0.4861,0,1,0.0232,Low Risk,1594.92,18,88.61,904.64,164.15,81.16,114.66,330.31,0,28.71,0.0,9.57,7.73,11.41,0.1172,-13.33,-4.8123,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Do Not Launch,Not Eligible,0.0365,0.1273,0.0072,Moderate Utilization,Low Profit,Negative ROI,0,0
104160,40,52207.3,Student,NJ,14,Platinum,Low APR,667,18444.46,8788.79,0.4765,1,8174.59,0.402,1,0,0.0302,Moderate Risk,3669.9,70,52.43,728.58,408.25,695.69,1107.27,730.1,0,66.06,166.9,36.7,15.93,180.33,0.0813,110.19,31.9391,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Scale,Treatment,0.0703,0.1683,0.0491,Moderate Utilization,High Profit,High ROI,1,0
104161,40,83766.2,Self-Employed,NY,33,Platinum,Low APR,625,19767.8,6531.28,0.3304,0,0.0,0.496,2,1,0.0224,Low Risk,3838.19,61,62.92,741.28,554.31,461.02,485.43,1596.15,0,69.09,0.0,38.38,8.78,21.93,0.0635,-26.67,-9.1649,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Do Not Launch,Not Eligible,0.0458,0.078,0.0057,Moderate Utilization,Low Profit,Negative ROI,0,0
104162,48,111074.06,Full-Time,IL,11,Quicksilver,Dining,674,18691.25,3500.87,0.1873,1,2597.53,0.572,2,0,0.0112,Low Risk,6188.05,82,75.46,656.54,1777.11,467.78,1035.96,2250.67,0,111.38,53.03,105.2,2.35,56.86,0.1043,5.93,1.0172,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Test,Control,0.0557,0.0315,0.0092,Low Utilization,Moderate Profit,Low ROI,1,0
104163,30,40761.68,Full-Time,NJ,114,Platinum,Cashback,629,14554.11,6364.51,0.4373,1,3201.8,0.3288,1,0,0.0398,Moderate Risk,522.47,9,58.05,80.72,76.0,143.64,12.1,210.01,1,9.4,65.37,5.22,15.2,54.35,0.1234,76.92,19.4242,Dormant but Recoverable,Reactivation Bonus,$50 Spend Reactivation Bonus,Scale,Treatment,0.0128,0.1561,0.104,Moderate Utilization,Moderate Profit,Moderate ROI,1,0
104164,56,53355.44,Full-Time,CA,71,Platinum,Cashback,657,15431.12,5970.3,0.3869,0,0.0,0.5606,1,0,0.0177,Low Risk,2173.52,37,58.74,222.63,307.05,775.59,422.69,445.56,0,39.12,0.0,21.74,6.34,11.04,0.0751,-13.97,-2.9535,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Do Not Launch,Not Eligible,0.0407,0.1119,0.0051,Moderate Utilization,Low Profit,Negative ROI,0,0
104165,54,68938.04,Full-Time,NJ,40,Platinum,Cashback,617,18101.47,4436.67,0.2451,1,3419.52,0.3167,1,0,0.0206,Low Risk,2060.59,35,58.87,857.23,184.24,10.53,252.35,756.24,0,37.09,69.82,20.61,5.48,80.82,0.1068,66.41,12.9961,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Scale,Control,0.0299,0.0644,0.0392,Low Utilization,Moderate Profit,Moderate ROI,1,0
104166,43,61189.22,Part-Time,VA,38,Quicksilver,Dining,674,17131.99,7099.5,0.4144,0,0.0,0.7375,2,0,0.0221,Low Risk,3630.43,54,67.23,1247.42,1003.91,865.42,313.62,200.06,0,65.35,0.0,61.72,9.41,-5.78,0.1205,-83.49,-16.2749,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Do Not Launch,Not Eligible,0.0593,0.116,-0.0016,Moderate Utilization,Negative Profit,Negative ROI,0,0
104167,29,94721.23,Full-Time,MA,9,Platinum,Cashback,723,19723.6,1840.21,0.0933,1,1636.71,0.8119,0,0,0.0031,Low Risk,2145.18,45,47.67,481.33,728.94,203.09,304.02,427.8,0,38.61,33.42,21.45,0.34,50.24,0.1163,60.07,15.4422,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Scale,Control,0.0226,0.0194,0.0234,Low Utilization,Moderate Profit,Moderate ROI,1,0
104168,45,250000.0,Full-Time,IL,58,Savor,Dining,850,46160.79,2215.72,0.048,0,0.0,1.0,0,0,0.002,Low Risk,11485.91,152,75.57,5068.38,3279.14,175.68,710.52,2252.19,0,206.75,0.0,275.66,0.27,-69.18,0.1382,-145.63,-38.4248,Premium Growth Candidate,Premium Upgrade Offer,Travel Rewards Upgrade,Do Not Launch,Not Eligible,0.0459,0.0089,-0.006,Low Utilization,Negative Profit,Negative ROI,0,0
104169,54,78914.06,Full-Time,CA,9,Platinum,Low APR,585,14256.64,5239.32,0.3675,0,0.0,0.4496,2,0,0.0362,Moderate Risk,3070.79,48,63.97,429.31,1049.56,115.24,337.45,1139.23,0,55.27,0.0,30.71,11.38,13.18,0.0464,-33.45,-12.8161,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Do Not Launch,Not Eligible,0.0389,0.0664,0.0043,Moderate Utilization,Low Profit,Negative ROI,0,0
104170,39,48592.16,Self-Employed,IL,85,Platinum,Cashback,654,20832.28,4978.91,0.239,1,3726.96,0.3737,0,0,0.012,Low Risk,3448.41,45,76.63,515.48,1102.72,431.4,229.74,1169.07,0,62.07,76.09,34.48,3.58,100.1,0.1221,104.06,24.8947,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Scale,Treatment,0.071,0.1025,0.029,Low Utilization,High Profit,High ROI,1,0
104171,33,38386.71,Student,CA,26,Quicksilver,Low APR,720,22273.04,16132.36,0.7243,1,7444.56,0.4175,0,0,0.032,Moderate Risk,1674.79,32,52.34,346.81,240.56,23.51,685.92,377.99,0,30.15,151.99,28.47,30.97,122.7,0.1121,148.66,24.2117,High-Utilization Revolver,Payment Health Messaging,Financial Health Nudge,Test,Control,0.0436,0.4203,0.0733,High Utilization,High Profit,High ROI,1,0
104172,45,57721.98,Self-Employed,TX,14,Platinum,Travel,680,16618.67,6215.38,0.374,1,4942.68,0.4417,1,0,0.0192,Low Risk,2424.87,30,80.83,209.27,893.87,374.08,106.79,840.86,0,43.65,100.91,24.25,7.16,113.15,0.1304,132.7,42.2611,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Scale,Control,0.042,0.1077,0.0467,Moderate Utilization,High Profit,High ROI,1,0
104173,38,44582.43,Student,FL,16,Secured,Travel,645,17921.21,10048.42,0.5607,1,4962.16,0.2916,1,0,0.049,Moderate Risk,2115.88,31,68.25,743.92,41.44,371.26,482.08,477.18,0,38.09,101.31,12.7,29.54,97.16,0.1277,77.44,32.8136,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Scale,Treatment,0.0475,0.2254,0.0459,Moderate Utilization,Moderate Profit,High ROI,1,0
104174,40,80528.86,Retired,IL,6,Secured,Cashback,667,20037.63,6774.72,0.3381,0,0.0,0.3974,0,0,0.0084,Low Risk,4916.93,98,50.17,757.97,2018.94,115.78,1105.79,918.46,0,88.5,0.0,29.5,3.41,55.59,0.0879,27.67,8.4103,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Scale,Control,0.0611,0.0841,0.0113,Moderate Utilization,Moderate Profit,Moderate ROI,1,0
104175,38,80005.37,Full-Time,GA,49,Quicksilver,Cashback,709,24266.37,11793.46,0.486,1,6792.5,0.5429,0,1,0.013,Low Risk,3086.07,40,77.15,171.71,445.53,380.75,493.46,1594.63,0,55.55,138.68,52.46,9.2,132.57,0.1138,148.4,26.1268,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Scale,Treatment,0.0386,0.1474,0.043,Moderate Utilization,High Profit,High ROI,1,0
104176,35,54473.49,Full-Time,NY,9,Secured,Dining,665,15686.35,7570.23,0.4826,0,0.0,0.4016,0,0,0.0157,Low Risk,3698.76,48,77.06,438.3,1438.81,438.91,470.82,911.93,0,66.58,0.0,22.19,7.13,37.26,0.1177,0.05,0.0136,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Test,Control,0.0679,0.139,0.0101,Moderate Utilization,Moderate Profit,Low ROI,1,0
104177,56,152311.2,Self-Employed,MA,12,Venture,Dining,795,32910.85,2886.28,0.0877,0,0.0,0.8663,0,0,0.002,Low Risk,7791.75,91,85.62,1772.89,2954.65,1458.75,1191.8,413.66,0,140.25,0.0,171.42,0.35,-31.52,0.1433,-79.39,-12.1206,Premium Growth Candidate,Premium Upgrade Offer,Travel Rewards Upgrade,Do Not Launch,Not Eligible,0.0512,0.0189,-0.004,Low Utilization,Negative Profit,Negative ROI,0,0
104178,43,48587.04,Full-Time,GA,28,Platinum,Grocery,600,14511.68,8624.29,0.5943,1,6911.28,0.237,5,0,0.2431,Very High Risk,1116.08,12,93.01,196.17,259.9,97.43,224.96,337.62,0,20.09,141.11,11.16,125.79,24.25,0.0847,-52.79,-8.0106,Risk Watch,No Growth Offer,No Offer,Block,Not Eligible,0.023,0.1775,0.0217,Moderate Utilization,Low Profit,Negative ROI,0,1
104179,43,62933.82,Full-Time,NC,69,Savor,Cashback,670,20408.99,10835.13,0.5309,0,0.0,0.361,0,0,0.0165,Low Risk,2001.65,26,76.99,931.64,343.32,6.24,231.07,489.38,0,36.03,0.0,48.04,10.73,-22.74,0.121,-59.26,-8.1178,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Do Not Launch,Not Eligible,0.0318,0.1722,-0.0114,Moderate Utilization,Negative Profit,Negative ROI,0,0
104180,53,86547.47,Retired,CA,28,Quicksilver,Dining,670,15205.24,4257.47,0.28,1,2755.35,0.5551,1,0,0.013,Low Risk,4731.29,72,65.71,629.46,1963.97,320.91,1240.65,576.3,0,85.16,56.26,80.43,3.32,57.67,0.1244,20.58,4.831,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Test,Control,0.0547,0.0492,0.0122,Low Utilization,Moderate Profit,Low ROI,1,0
104181,38,96246.03,Full-Time,CA,51,Quicksilver,Dining,718,25816.39,7024.64,0.2721,0,0.0,0.8059,0,0,0.004,Low Risk,5989.2,71,84.35,394.3,4226.15,659.04,336.93,372.79,0,107.81,0.0,101.82,1.69,4.3,0.1262,-22.43,-4.1614,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Do Not Launch,Not Eligible,0.0622,0.073,0.0007,Low Utilization,Low Profit,Negative ROI,0,0
104182,25,113162.73,Student,FL,53,Platinum,Travel,632,18020.74,11596.35,0.6435,1,6122.27,0.1655,1,0,0.0451,Moderate Risk,6176.99,74,83.47,2107.84,1168.82,1172.84,914.27,813.21,0,111.19,125.0,61.77,31.38,143.04,0.151,-52.65,-10.2632,High-Utilization Revolver,Payment Health Messaging,Financial Health Nudge,Do Not Launch,Not Eligible,0.0546,0.1025,0.0232,High Utilization,High Profit,Negative ROI,0,0
104183,62,79218.77,Full-Time,GA,73,Secured,Cashback,665,20148.74,7646.45,0.3795,1,5666.28,0.4633,0,0,0.0138,Low Risk,4229.39,47,89.99,944.69,1057.65,683.46,1168.71,374.89,0,76.13,115.69,25.38,6.33,160.11,0.1137,167.71,85.132,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Scale,Control,0.0534,0.0965,0.0379,Moderate Utilization,High Profit,High ROI,1,0
104184,23,102886.67,Full-Time,TX,8,Savor,Dining,733,21740.45,8824.45,0.4059,1,5980.89,0.684,1,1,0.01,Low Risk,4534.77,54,83.98,244.19,659.87,541.37,1522.53,1566.81,0,81.63,122.11,108.83,5.29,89.62,0.1531,109.24,20.8473,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Scale,Control,0.0441,0.0858,0.0198,Moderate Utilization,Moderate Profit,High ROI,1,0
104185,49,50043.83,Student,FL,119,Platinum,Low APR,682,20541.41,9888.63,0.4814,1,7186.75,0.4686,1,0,0.0274,Low Risk,2378.92,32,74.34,1098.33,762.0,247.35,43.2,228.05,0,42.82,146.73,23.79,16.26,149.5,0.0736,101.13,26.1318,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Scale,Control,0.0475,0.1976,0.0628,Moderate Utilization,High Profit,High ROI,1,0
104186,34,97303.91,Self-Employed,NC,13,Savor,Grocery,701,25038.41,11137.08,0.4448,1,10275.48,0.5042,0,0,0.011,Low Risk,3741.67,51,73.37,308.55,1375.85,405.26,117.99,1534.02,0,67.35,209.79,89.8,7.35,179.99,0.107,197.92,42.6552,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Scale,Treatment,0.0385,0.1145,0.0481,Moderate Utilization,High Profit,High ROI,1,0
104187,31,96759.74,Full-Time,FL,120,Platinum,Low APR,605,15002.4,8084.79,0.5389,1,6011.86,0.181,1,0,0.046,Moderate Risk,5655.74,77,73.45,1395.71,943.5,810.77,1016.73,1489.04,0,101.8,122.74,56.56,22.31,145.67,0.0881,-23.09,-8.5836,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Do Not Launch,Not Eligible,0.0585,0.0836,0.0258,Moderate Utilization,High Profit,Negative ROI,0,0
104188,23,124917.95,Full-Time,NJ,36,Venture,Cashback,762,30527.86,305.28,0.01,1,281.09,0.8412,0,0,0.002,Low Risk,6426.35,94,68.37,1174.05,550.73,193.41,1748.19,2759.96,0,115.67,5.74,141.38,0.04,-20.01,0.1341,-54.63,-7.1976,Premium Growth Candidate,Premium Upgrade Offer,Travel Rewards Upgrade,Do Not Launch,Not Eligible,0.0514,0.0024,-0.0031,Low Utilization,Negative Profit,Negative ROI,0,0
104189,65,32835.22,Full-Time,NC,52,Platinum,Dining,703,18229.7,5237.39,0.2873,0,0.0,0.6162,0,1,0.0072,Low Risk,1036.35,13,79.72,102.6,262.93,65.7,166.11,439.0,0,18.65,0.0,10.36,2.26,6.03,0.1252,0.13,0.0302,Underused Low-Risk Customer,Category Cashback Accelerator,3% Grocery/Dining Cashback,Test,Control,0.0316,0.1595,0.0058,Low Utilization,Low Profit,Low ROI,1,0
104190,42,45205.91,Full-Time,TX,10,Platinum,Cashback,608,14648.62,6019.12,0.4109,0,0.0,0.36,0,0,0.0218,Low Risk,2967.85,34,87.29,842.27,558.52,362.3,770.04,434.72,0,53.42,0.0,29.68,7.87,15.87,0.1153,-34.81,-10.7108,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Do Not Launch,Not Eligible,0.0657,0.1331,0.0053,Moderate Utilization,Low Profit,Negative ROI,0,0
104191,37,93500.23,Full-Time,CA,46,Quicksilver,Cashback,679,18155.34,6564.97,0.3616,1,3901.8,0.6462,0,0,0.0105,Low Risk,3136.93,56,56.02,99.65,900.07,226.56,1436.53,474.12,0,56.46,79.66,53.33,4.14,78.65,0.0781,48.65,7.1649,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Scale,Treatment,0.0335,0.0702,0.0251,Moderate Utilization,Moderate Profit,Moderate ROI,1,0
104192,57,22000.0,Full-Time,TX,109,Platinum,Cashback,656,11368.73,3437.9,0.3024,0,0.0,0.4377,0,0,0.0121,Low Risk,1059.57,14,75.68,46.57,205.29,121.21,555.81,130.69,0,19.07,0.0,10.6,2.5,5.97,0.1292,-6.25,-1.2376,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Do Not Launch,Not Eligible,0.0482,0.1563,0.0056,Moderate Utilization,Low Profit,Negative ROI,0,0
104193,22,81360.29,Full-Time,VA,83,Platinum,Dining,722,21609.26,5860.43,0.2712,0,0.0,0.8501,1,0,0.0059,Low Risk,4587.25,60,76.45,2918.17,202.55,43.71,1266.96,155.85,0,82.57,0.0,45.87,2.07,34.63,0.1418,24.88,5.5044,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Scale,Control,0.0564,0.072,0.0075,Low Utilization,Moderate Profit,Moderate ROI,1,0
104194,48,103271.62,Full-Time,CA,76,Savor,Grocery,758,27403.49,1260.56,0.046,1,801.31,0.9266,0,0,0.002,Low Risk,4117.91,50,82.36,604.01,504.5,581.55,1662.52,765.33,0,74.12,16.36,98.83,0.15,-8.5,0.1293,-28.71,-4.4101,Premium Growth Candidate,Premium Upgrade Offer,Travel Rewards Upgrade,Do Not Launch,Not Eligible,0.0399,0.0122,-0.0021,Low Utilization,Negative Profit,Negative ROI,0,0
104195,45,51944.05,Full-Time,CA,46,Quicksilver,Travel,698,23604.94,1484.75,0.0629,0,0.0,0.7292,0,0,0.0033,Low Risk,2860.41,38,75.27,1191.61,268.58,856.33,403.73,140.16,0,51.49,0.0,48.63,0.29,2.57,0.1254,-11.57,-2.0334,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Do Not Launch,Not Eligible,0.0551,0.0286,0.0009,Low Utilization,Low Profit,Negative ROI,0,0
104196,48,55233.24,Full-Time,CA,112,Secured,Dining,587,13004.5,10940.69,0.8413,1,8543.2,0.05,3,1,0.2726,Very High Risk,2034.19,34,59.83,489.25,543.74,777.26,11.81,212.13,0,36.62,174.42,12.21,178.95,19.88,0.0701,-171.02,-70.6694,High-Utilization Revolver,Payment Health Messaging,Financial Health Nudge,Block,Not Eligible,0.0368,0.1981,0.0098,High Utilization,Low Profit,Negative ROI,0,1
104197,27,42144.62,Full-Time,VA,94,Secured,Cashback,620,16035.02,6143.02,0.3831,1,4125.44,0.3414,1,0,0.0362,Moderate Risk,1593.2,33,48.28,660.62,169.05,132.69,120.03,510.81,0,28.68,84.23,9.56,13.34,90.01,0.1363,98.23,33.5256,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Scale,Treatment,0.0378,0.1458,0.0565,Moderate Utilization,Moderate Profit,High ROI,1,0
104198,67,53154.08,Full-Time,IL,32,Platinum,Travel,682,16391.37,8859.54,0.5405,1,8250.81,0.6276,1,0,0.0321,Moderate Risk,2337.11,38,61.5,428.87,569.77,475.78,44.4,818.28,0,42.07,168.45,23.37,17.06,170.09,0.1711,266.98,41.8464,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Scale,Treatment,0.044,0.1667,0.0728,Moderate Utilization,High Profit,High ROI,1,0
104199,32,53804.98,Retired,VA,73,Platinum,Cashback,651,15188.45,7922.3,0.5216,1,5987.61,0.5721,1,0,0.0392,Moderate Risk,4568.59,73,62.58,1566.88,436.21,649.13,283.36,1633.0,0,82.23,122.25,45.69,18.63,140.16,0.1185,38.19,8.9021,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Scale,Control,0.0849,0.1472,0.0307,Moderate Utilization,High Profit,Moderate ROI,1,0
104200,54,49672.5,Retired,MA,49,Secured,Cashback,667,15639.03,5073.3,0.3244,1,2971.52,0.3975,1,0,0.0194,Low Risk,1061.97,14,75.86,411.16,327.41,5.61,85.45,232.34,0,19.12,60.67,6.37,5.91,67.51,0.1129,75.74,20.4703,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Scale,Treatment,0.0214,0.1021,0.0636,Moderate Utilization,Moderate Profit,High ROI,1,0
104201,57,48541.54,Self-Employed,NC,26,Platinum,Travel,643,15182.68,9475.51,0.6241,1,7335.65,0.5107,1,0,0.0586,Moderate Risk,3422.69,42,81.49,1248.22,234.89,781.91,586.8,570.86,0,61.61,149.77,34.23,33.32,143.83,0.1533,56.5,15.6077,High-Utilization Revolver,Payment Health Messaging,Financial Health Nudge,Test,Treatment,0.0705,0.1952,0.042,High Utilization,High Profit,Moderate ROI,1,0
104202,37,59052.25,Full-Time,MA,80,Platinum,Low APR,641,18055.69,4985.18,0.2761,0,0.0,0.4762,1,0,0.0139,Low Risk,2817.82,32,88.06,582.88,763.83,119.85,735.71,615.54,0,50.72,0.0,28.18,4.16,18.38,0.0645,-9.12,-1.9487,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Do Not Launch,Not Eligible,0.0477,0.0844,0.0065,Low Utilization,Low Profit,Negative ROI,0,0
104203,27,58752.92,Part-Time,NJ,51,Platinum,Low APR,649,16046.17,6129.64,0.382,0,0.0,0.6003,0,0,0.0129,Low Risk,2812.44,47,59.84,582.44,1045.15,194.36,502.11,488.39,0,50.62,0.0,28.12,4.74,17.76,0.0733,-7.6,-1.6964,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Do Not Launch,Not Eligible,0.0479,0.1043,0.0063,Moderate Utilization,Low Profit,Negative ROI,0,0
104204,35,145384.23,Full-Time,NY,14,Platinum,Grocery,705,26698.82,8530.27,0.3195,1,7014.2,0.7104,1,0,0.0073,Low Risk,5634.59,72,78.26,2003.02,1510.93,365.04,503.66,1251.94,0,101.42,143.21,56.35,3.74,184.54,0.1397,263.46,102.1163,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Scale,Treatment,0.0388,0.0587,0.0328,Moderate Utilization,High Profit,High ROI,1,0
104205,60,56074.83,Full-Time,FL,104,Platinum,Cashback,625,16562.93,7065.75,0.4266,0,0.0,0.2914,0,0,0.0185,Low Risk,3149.77,57,55.26,487.63,298.72,422.41,471.22,1469.78,0,56.7,0.0,31.5,7.84,17.36,0.1029,-24.01,-7.3877,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Do Not Launch,Not Eligible,0.0562,0.126,0.0055,Moderate Utilization,Low Profit,Negative ROI,0,0
104206,65,76461.54,Student,CA,74,Quicksilver,Dining,677,18855.22,6026.13,0.3196,0,0.0,0.5989,0,0,0.0074,Low Risk,4678.2,102,45.86,562.22,1356.64,597.59,1450.65,711.1,0,84.21,0.0,79.53,2.68,2.0,0.1206,-35.89,-5.4297,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Do Not Launch,Not Eligible,0.0612,0.0788,0.0004,Moderate Utilization,Low Profit,Negative ROI,0,0
104207,66,51932.97,Full-Time,FL,68,Platinum,Low APR,651,14534.0,1808.03,0.1244,1,815.43,0.5598,0,0,0.0085,Low Risk,1987.5,25,79.5,183.73,1190.92,165.31,199.27,248.26,0,35.78,16.65,19.88,0.92,31.63,0.0554,8.23,1.5441,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Test,Treatment,0.0383,0.0348,0.0159,Low Utilization,Moderate Profit,Low ROI,1,0
104208,32,51656.42,Retired,NC,120,Savor,Cashback,678,17363.76,8263.41,0.4759,1,4368.18,0.5318,2,0,0.0384,Moderate Risk,2043.16,28,72.97,1147.91,34.96,240.36,78.42,541.51,0,36.78,89.18,49.04,19.04,57.88,0.0993,18.81,3.3892,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Test,Control,0.0396,0.16,0.0283,Moderate Utilization,Moderate Profit,Low ROI,1,0
104209,50,32343.37,Part-Time,TX,86,Secured,Travel,618,17319.93,10121.77,0.5844,0,0.0,0.356,1,1,0.0509,Moderate Risk,1756.16,19,92.43,104.18,126.2,700.28,637.25,188.25,0,31.61,0.0,10.54,30.91,-9.84,0.1324,-70.82,-34.3786,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Do Not Launch,Not Eligible,0.0543,0.3129,-0.0056,Moderate Utilization,Negative Profit,Negative ROI,0,0
